,GlobalID,geometry,Sidewalk_ID
3814,c542ea68-1e63-4628-974c-64f964ddce3d,POINT (-7914130.2697 5211255.946000002),1354
3815,8f8e4339-9482-4b45-acc5-f857c2a36cf0,POINT (-7914477.7839 5211358.4256),20885
3816,990d34bf-ce02-4a47-b32f-221b29828186,POINT (-7914449.896 5211346.014300004),20417
3817,3d14f33e-460c-4a58-8590-5389b2e91d07,POINT (-7914407.7346 5211328.741300002),20417
3818,f7927612-7595-4cb0-86cf-922851971b2e,POINT (-7914383.5812 5211317.170000002),20417
3819,93f80762-ea72-43a5-b062-791a0fe940e3,POINT (-7914357.2486 5211303.832500003),20454
3820,d0eb450a-50e9-45b7-92ed-1ba955c6090f,POINT (-7914097.818499998 5211239.9714),1354
3821,69d628ae-36cd-4ffa-b47e-8a65c6062e3a,POINT (-7914334.1487 5211294.621600002),20454
3822,83452f8a-6b79-4419-89a8-37ad39328f4a,POINT (-7915498.319599998 5207076.0331000015),13987
3823,513a8564-979a-49ac-98be-f9bd7863eeec,POINT (-7914151.8636 5211488.758900002),14704
3824,effdfe68-06e4-4bfe-9d2e-127253f2f6b5,POINT (-7914017.4467 5211394.716300003),1355
3825,c6c41022-6413-4aac-bbc7-c67cf698aa17,POINT (-7915449.555 5207010.794699997),20762
3826,7c2250aa-5715-4113-99a2-eb4c2830c2e9,POINT (-7915533.3015 5207005.503899999),7306
3827,5c49bbbb-40b7-4ab8-ac28-d5f4c0403dc2,POINT (-7915560.6989 5207036.453900002),7306
3828,c0503921-1a8f-4670-ac6e-78896c6375f6,POINT (-7914058.4318 5211492.905100003),1354
3829,8b0473e7-5c4c-4e0d-be09-53c8440faa45,POINT (-7913780.3235 5211397.659599997),24108
3830,e23dee94-67cc-4e96-8170-0cc7fc0c87f4,POINT (-7913752.8996 5211409.265699998),24108
3831,a790c4ca-ef4c-436c-b7b4-65fda66bcae3,POINT (-7913743.2417 5211398.317400001),24108
3832,7fd71740-ab95-446c-997a-c5cb98a90ee9,POINT (-7913741.1559 5211353.853799999),24108
3833,81006ff3-7242-4e10-9753-d35b512a3815,POINT (-7913707.4996 5211291.361000001),24108
3834,fbb5cd98-5c37-404a-93b0-c2f3b95bef5d,POINT (-7913689.1667 5211261.909900002),24108
3835,ea24a23e-8eb4-49b6-bb6b-46453bff999b,POINT (-7913641.9089 5211246.692199998),21372
3836,edd40f1a-4c1d-4897-830e-2e60822cc2f9,POINT (-7913833.5029 5211051.728299998),21713
3837,9a60436e-205e-41c4-9f81-dd49c3c543ab,POINT (-7913870.5857 5211025.980999999),21713
3838,61f23940-c3bb-4760-9b9d-332fc73a468a,POINT (-7915745.4882 5206677.512900002),1556
3839,92101475-c8e9-4357-b94b-c24e7052d741,POINT (-7914048.2424 5210897.979800001),18421
3840,fd47fcb1-1244-43f8-af36-c3d8d39b874c,POINT (-7914065.4087 5210929.830700003),18112
3841,3eeb0fd8-ef3f-435d-a62d-db457b30f9fe,POINT (-7914078.304300002 5210918.506800003),18112
3842,099b0f78-6350-4e2b-ad27-60960b6876d4,POINT (-7914246.8951 5210779.7206000015),17877
3843,6fdcf01a-c172-417c-8540-5828a1294808,POINT (-7914456.6256 5210657.906300001),2550
3844,aa1197e0-31fd-4fc6-8080-903dd2937eb6,POINT (-7914593.6396 5210382.311499998),15281
3845,d021358b-ed32-4a50-a300-10c3f7df150c,POINT (-7914845.7921 5210804.799699999),2359
3846,3ca484bc-4996-4dd7-a5ee-bc6f45d18fc3,POINT (-7914689.9983 5210501.255800001),13961
3847,bead088d-c88f-4174-8305-76c0f3f40e56,POINT (-7914703.4224 5210508.804899998),13961
3848,dc1cfb71-e785-4720-af44-b0ab80e20a6a,POINT (-7914701.9766 5210501.594899997),13961
3849,721cdcc1-14f6-4beb-9599-6ad9b968a1a6,POINT (-7911268.033525906 5217365.82553767),15529
3850,f76e002e-4539-4784-afa3-9c7eeaae378e,POINT (-7911273.745382048 5217384.222064859),15529
3851,19aea79b-36e3-43f1-a65a-537952ced741,POINT (-7911283.050254179 5217397.832747684),15529
3852,c4050917-c897-47c7-962f-3b7ab654be1b,POINT (-7911286.652923397 5217413.593948927),15529
3853,45d4a79c-4fae-4a95-a507-436f3f9bcffe,POINT (-7911408.534066171 5217681.167083296),15529
3854,d6795d3f-c52e-45e7-bf74-64d535ca246d,POINT (-7911439.409643412 5217763.8840226),15529
3855,54f54c86-2902-4b48-b85c-86ff1dee0b3e,POINT (-7911494.873680337 5217881.606366032),15529
3856,63e6780c-fecb-4049-b776-59a282599892,POINT (-7911500.607724829 5217897.669306475),15529
3857,4be8f161-df39-4658-a4a9-f2742ec3ea55,POINT (-7911513.57410326 5217926.56626028),15529
3858,9f96ab6c-1f09-4bfe-8c18-0aafe31ae353,POINT (-7911550.66982625 5218015.386446826),22782
3859,0d41927b-eba6-420e-94a0-4c9e3e2d317e,POINT (-7911561.756629077 5218030.690191448),22782
3860,f8145334-aaff-46c3-b332-db48677beba0,POINT (-7911584.552906524 5218093.014261122),22782
3861,77cb6e26-0ab9-40e0-81d7-1e331cbc30ae,POINT (-7911650.121531925 5218240.727157547),22782
3862,0bf8ec86-d612-4c45-88f2-b23d9e2b273a,POINT (-7911727.911968551 5218414.4705196675),22782
3863,09d130f1-6cf7-4119-a8f2-92bdb9c63d48,POINT (-7911764.751572706 5218491.060717564),22782
3864,60820ddb-5eca-46fd-b1da-077511de6215,POINT (-7911763.500515864 5218556.969338329),11891
3865,6e365682-fa77-49d7-91cd-d3ce5085ceb3,POINT (-7911727.023558997 5218593.261201146),11891
3866,de737d0b-f531-4370-9584-3688ad101a35,POINT (-7911692.113391701 5218526.064167194),10929
3867,9745b98a-01e2-4cb6-8281-ac24e9887bc9,POINT (-7911684.399625436 5218479.722200083),10929
3868,7dd5ccd0-1b8d-4c74-a685-1486c7cfbeaa,POINT (-7911682.585723664 5218469.612337481),16581
3869,5da6d45b-5de4-4d1b-b67d-949a46a5dc84,POINT (-7911684.626832978 5218445.462797538),22779
3870,aee7de7e-a19f-4fba-966e-9311e390a110,POINT (-7911665.48282337 5218409.597717756),16580
3871,6d339f88-5935-404c-950e-347e884f041a,POINT (-7911651.450864109 5218370.469466152),16580
3872,003565e3-cfc7-44aa-bc47-c8c336fe1dd3,POINT (-7911580.400463339 5218245.172370001),21724
3873,5fd64188-cf71-439d-b902-d211b5929802,POINT (-7911545.863528008 5218204.084110736),15605
3874,e7c53ccd-7c42-4fc4-b08a-e8dd729bb3c9,POINT (-7911513.698862716 5218153.674955405),15606
3875,a82d5676-0b1a-44f0-b608-d2a9e01d309d,POINT (-7911538.690224852 5218076.453132903),15545
3876,0be34af5-0f1c-4b08-92d9-909289a6083b,POINT (-7911469.0889179455 5217982.460246558),15545
3877,34211ded-bd0b-49f1-98e5-53aea9a63944,POINT (-7911486.76317564 5217977.741512361),9935
3878,f552ace1-4156-40b5-a4a9-aa4d771f719f,POINT (-7911513.488219253 5217994.625916293),9935
3879,33a64cd4-c7d0-4d70-833d-5e22b55f0aef,POINT (-7911509.487575264 5217975.790982458),9845
3880,e45c8f46-9f51-442d-9ba6-cb3cad886a9a,POINT (-7911504.933513106 5217972.8381084),9845
3881,0485e2b3-c843-4210-8890-85e8de56d366,POINT (-7911490.6101585375 5217963.152300478),9845
3882,b5f9039e-d179-4eca-b5bb-aad3156bc820,POINT (-7911463.48947725 5217948.346310228),9836
3883,bbd80bd2-a4c3-44c6-8c8c-7bef31ab1cc0,POINT (-7911444.515497456 5217935.659890152),9836
3884,6b174319-6022-435f-82b5-1554a1c86d27,POINT (-7911420.501556117 5217918.746722687),9836
3885,e106c173-dace-40be-831c-f14b98dd877d,POINT (-7911386.217245137 5217902.628755889),9836
3886,9d332a40-2208-431e-96f9-2882d8136ae9,POINT (-7911381.728000219 5217867.496407174),22276
3887,cba882eb-4fb8-4336-ae50-ef6147a52164,POINT (-7911397.199806422 5217855.001476175),22276
3888,6ac81b62-0fcd-43cc-b279-fd4a538f8e34,POINT (-7911420.28405137 5217833.740042264),22276
3889,c31f180d-b5f8-4f6a-a506-68e3271bdcc7,POINT (-7911398.42444752 5217919.262457585),10898
3890,26fdfbf4-b6d7-49f3-ba2b-bf2fab9b0a92,POINT (-7911402.515733254 5217920.930502843),10898
3891,d58f25c5-ffd1-4181-a87b-f1cf8f53fc54,POINT (-7911452.623516461 5217956.443041843),10898
3892,d4e2da18-b772-4fcc-85d9-ea18092803e1,POINT (-7911454.886711432 5217957.828370154),10898
3893,237d087b-3ab0-4b62-a248-6d9862b89988,POINT (-7911456.6094766 5217977.857194076),16017
3894,af330065-5de0-44c4-a7ef-316526e058d8,POINT (-7911461.034408565 5217987.748217261),16017
3895,d5d3d966-46e6-4581-9ea6-e91a64d2b890,POINT (-7911467.8740204 5217997.139704502),16017
3896,1de306e6-9fb9-453f-bc00-3bbc61702cdc,POINT (-7911483.503728928 5218016.889956939),16017
3897,d91f35f9-5dbc-4672-873a-bdcc69ea510c,POINT (-7911488.469246283 5218027.044666593),16017
3898,f5ab78cc-a851-4225-ae80-4471a613dadc,POINT (-7911500.634889152 5218042.442090513),16017
3899,00d24df1-dd52-43b3-bd10-6b684b4a4ad2,POINT (-7911522.669400862 5218081.04035224),15552
3900,4da7128d-aea8-4b13-bc3d-c9d8af49b102,POINT (-7911516.850432406 5218089.154804474),15552
3901,55b8d6ca-54a0-416a-961e-34c31057daa8,POINT (-7911510.165883746 5218092.047452501),15552
3902,06e5b622-c873-447c-bf70-062a4b6d1379,POINT (-7911494.646415804 5218102.481146733),15552
3903,3df594af-f7b1-4087-9bb8-c09d5b9e2d3e,POINT (-7911477.166951089 5218104.5055547925),15554
3904,0968c98d-0314-4998-8950-e8ecc0bb04b0,POINT (-7911465.445183017 5218086.431214683),15554
3905,39026e24-c7f1-430c-9a7d-4a33ce9273c0,POINT (-7911458.244610472 5218071.976066428),15554
3906,5a8e7b97-cbb7-4aea-8848-829639453e78,POINT (-7911432.465468979 5218043.3301713765),15554
3907,85ed3e35-a910-4bb4-9f08-d6557ca61547,POINT (-7911418.230797261 5218017.354945162),15553
3908,6d16d03c-5dd4-4caa-873a-a55887525c68,POINT (-7911402.266200535 5218001.463785446),15553
3909,160ac846-0a38-40fa-97cc-db8bc2874d7c,POINT (-7911391.53952316 5217987.086517925),15553
3910,02a98ee4-d1c2-4460-a9b9-686b562106d9,POINT (-7911380.115053928 5217975.924369116),15553
3911,316cb688-acc4-48ad-a67a-4721b43defa4,POINT (-7911378.753580001 5217972.764844357),15629
3912,41e105e4-ad5d-4b49-abc4-38a52e699303,POINT (-7911374.278440193 5217960.108328992),15629
3913,2f907aec-8491-4c43-9b63-744c2099d330,POINT (-7911369.26803941 5217951.592883143),15629
3914,3ede7756-5763-43d7-9d84-587225d32e6f,POINT (-7911365.899225025 5217945.096589463),15629
3915,cad88998-e9a3-4da9-acf3-e7f6ea82da16,POINT (-7911322.8805043325 5217891.023607972),15029
3916,002d223d-60a1-47fb-b83b-7e3a5bccf4e9,POINT (-7911316.896399494 5217886.283440389),15029
3917,087ca086-ee93-4f3b-a6a3-7cf805e03744,POINT (-7911288.245587581 5217848.602135638),16070
3918,78164d1a-b234-4a28-bcee-27c1c87d31c9,POINT (-7911420.375478936 5217757.803886038),16151
3919,75963b38-ccec-4225-808f-f1d06e3bff6d,POINT (-7911423.455731231 5217764.296158995),16151
3920,2dfbd8bb-704d-4b94-abcc-cd5dec67732e,POINT (-7911422.757014633 5217773.492120998),16151
3921,f80487cb-a8dd-4285-b8ff-a3a760a94915,POINT (-7911267.815756999 5217824.329468487),16067
3922,c668a3ab-1675-4873-89dc-5a84cdc5b783,POINT (-7911234.327284094 5217775.500490944),21725
3923,79ca945c-6728-4b89-a361-aad0fc346467,POINT (-7911248.8236918785 5217763.888108864),21725
3924,a9ff72d4-a813-47c3-9565-40f063588e92,POINT (-7911293.331566279 5217727.414260291),21725
3925,ce2ddf03-3d46-4cf3-93c5-a29405d4e0cb,POINT (-7911338.671866142 5217686.562272381),21725
3926,8ee93edc-fff7-486c-9430-02e5587b709d,POINT (-7911362.467646853 5217670.588672202),21725
3927,a7a727e0-283b-433c-9745-9440734463f5,POINT (-7911345.600967197 5217664.034803331),9847
3928,266afeec-73a2-4e15-9f0c-0b95823ea822,POINT (-7911332.2104744 5217673.831564221),9847
3929,4427fd16-b294-42b5-ae6d-0bf64c70ac3a,POINT (-7911252.446385656 5217744.519235887),9847
3930,9debe893-0940-45b2-a2bb-de4e61938e8f,POINT (-7911227.480656952 5217765.277013943),9847
3931,da3edde4-2d24-4c00-96ff-ef24bc62b248,POINT (-7911284.866841843 5217628.779887089),9847
3932,a58bdd03-0ee7-415a-a2a0-caea16ecf84c,POINT (-7911346.056419491 5217590.896720962),9847
3933,299377a9-618f-4eef-9270-f52cdc740e6f,POINT (-7911138.991008761 5217674.2688710345),22277
3934,6bd1d736-85f4-4f47-a02b-ab098b6272fc,POINT (-7911127.786849014 5217651.01128395),22277
3935,8fece5c9-541a-4eb5-b645-9a8352124ab1,POINT (-7911155.598288986 5217580.038723118),21777
3936,e1f0a7e3-b699-4ea6-962f-cc73621311fb,POINT (-7911165.427446251 5217582.594213203),15647
3937,85d0ca27-715a-41b3-9a52-c6f3dcce0b66,POINT (-7911173.0517769 5217567.519791558),15648
3938,07c88082-0396-44ff-a098-e263e39f492c,POINT (-7911154.599027419 5217551.05834198),10970
3939,7ddf147c-afb8-4488-bf5b-1f84a7e35483,POINT (-7911184.416397544 5217380.472147705),17112
3940,60db82d9-972c-42bd-b57a-88ef04fac3d9,POINT (-7911066.531754861 5217499.202682558),22783
3941,feccfb63-dc33-47d3-878b-cadf789043b9,POINT (-7911085.663333781 5217496.828175469),10971
3942,c6fc4a7f-27dd-4d7c-8f20-9da4945c335f,POINT (-7911154.757805234 5217584.052594306),15646
3943,518a652e-17b8-4dcc-a302-73d880f1b742,POINT (-7911152.252736531 5217586.136412059),15646
3944,5646f725-9aeb-47e0-a1a5-b59aef1f0285,POINT (-7911090.970192705 5217616.851683362),15661
3945,95bb9256-4cd9-42a0-b57d-17b27859cb1c,POINT (-7911052.014470856 5217579.270781388),10922
3946,a3a48ad0-9938-4ca8-ab7a-c09d3d2c1fb8,POINT (-7911037.695982544 5217533.932502516),22783
3947,c14f3b99-90c3-49f7-8889-6c82253840a9,POINT (-7911027.1308049485 5217589.278901841),10969
3948,ca30e5c0-71a5-4892-a0ca-9dffb53d3ae3,POINT (-7911059.722690856 5217618.655344576),15073
3949,e97fd51d-ea82-4312-829f-05f336c75917,POINT (-7911064.4822682 5217624.690653998),15073
3950,7cb4e8cc-b63d-448c-9837-24af9d87567b,POINT (-7911156.592194228 5217722.741483329),16123
3951,222a6cfe-2e23-414c-985b-0904bcd19264,POINT (-7911183.235389656 5217760.231518425),15085
3952,19bf5bf4-f270-4c25-be10-ae6654fa6379,POINT (-7911389.563132266 5218020.207196482),15636
3953,153ce56e-8618-4387-a0f3-fb5128aeec59,POINT (-7911495.588012189 5218162.755615026),9844
3954,7f130f5a-3b7b-4c98-b2a0-2644e9f76278,POINT (-7911641.044744056 5218480.570357699),519
3955,5ffb72fb-c324-4f69-b53e-ecbecb29657a,POINT (-7911559.272502814 5218482.220204074),4708
3956,7246daee-84ae-4744-ac5c-c871a50a7a07,POINT (-7911568.987594025 5218301.330506946),7
3957,de1fb845-f626-41c0-bd71-b6faec20eb3d,POINT (-7911561.496660237 5218314.779884067),7
3958,0bee9808-87dd-4ef6-ba18-210e8b3e14e2,POINT (-7911553.773150448 5218325.353109514),7
3959,6b419567-9ba2-4ff6-8c4f-78aec12edc1c,POINT (-7911553.773150448 5218325.353109514),7
3960,a7bf1b43-3500-4d7b-80f4-544808df1e44,POINT (-7911545.7918377565 5218339.783450126),7
3961,797aef2b-d5a5-448a-97ec-e7d258911d8d,POINT (-7911531.59288508 5218359.597503425),7
3962,c7a42ce7-e690-4327-ab62-5c2e2ebf4ca8,POINT (-7911521.911717309 5218375.052570552),7
3963,7d80a5bd-ca87-47a4-a078-8a239dc225b6,POINT (-7911509.268343184 5218392.264920441),7
3964,f094bef7-5674-4d10-a7fd-aa4f4813076a,POINT (-7911501.553014299 5218406.583209551),7
3965,72485b12-58e4-42ab-ba00-ddbbbfd836b9,POINT (-7911494.218377741 5218418.648900695),7
3966,649f484a-4bc0-4c48-b369-e9c12a635806,POINT (-7911490.692088893 5218423.475230243),7
3967,b0b4d0d3-b955-4a74-ba9a-aaf4d93c81cf,POINT (-7911486.9598121215 5218431.7331554955),7
3968,75451ebd-6427-4e45-b79e-a27898c8b607,POINT (-7911534.733126736 5218498.687378447),5218
3969,623691db-c46c-4289-abdf-adc0a4c65715,POINT (-7911572.418688649 5218524.339553923),4707
3970,5726c424-62fb-4f4f-828a-31e4f1e1b71f,POINT (-7911586.9941184195 5218531.11577778),4707
3971,c01ef1ad-344a-4320-bde0-e5035c439164,POINT (-7911616.149037793 5218574.761907946),5261
3972,5d7b7025-7a81-43c7-b03c-74726bc85b40,POINT (-7911577.770821676 5218546.205314981),5261
3973,d188e41c-f7c8-459f-99bc-27fbac06648c,POINT (-7911473.483413754 5218432.4195685405),8
3974,0a6eead4-49f1-46ae-b22a-966dd602630c,POINT (-7911481.695680254 5218418.081277432),8
3975,5d84d5c7-d528-4952-a067-c9335d41fd2f,POINT (-7911529.412079264 5218345.220645598),8
3976,16217a56-7aef-47fd-a74e-686b94cdc21e,POINT (-7911530.571618008 5218345.347280263),8
3977,9b880888-8323-4890-8e44-c4e280a8d755,POINT (-7911551.265893421 5218317.437146112),7
3978,f896a3f5-1179-49b6-9a53-7b206743ba9c,POINT (-7911561.66948089 5218302.046507378),7
3979,bde661b6-5af2-457c-85a4-72d487232011,POINT (-7911568.818357241 5218287.840418715),8
3980,0508d0d9-cda8-46d8-a594-f43948590460,POINT (-7911539.492834695 5218245.883502434),493
3981,06f15605-08aa-44f2-a503-0be08452b8ea,POINT (-7911530.84315466 5218262.6453468185),493
3982,2d7b64e7-9444-4645-9206-92ebc5fbce55,POINT (-7911513.871670415 5218281.303579534),493
3983,ef6f5666-7c41-47a1-9e7a-66aedda1b4eb,POINT (-7911474.254153136 5218320.28598063),4629
3984,4b426af0-76e8-4e37-8c4d-5b3b2139cd49,POINT (-7911479.554449209 5218311.906887215),4629
3985,1a1a7648-b478-48a4-a2ec-61f49d02f091,POINT (-7911496.29788686 5218290.652368972),4629
3986,68f0d001-b6f2-497d-b792-3e234e0be462,POINT (-7911524.632006555 5218253.824530722),493
3987,535bd8de-d9ed-4032-af5b-5a2b12e73644,POINT (-7911538.609045947 5218232.398588178),9878
3988,5b6e45af-8d19-43a4-bfd7-32255db61863,POINT (-7911513.014443757 5218219.00707942),5
3989,a635ef73-df1f-4097-8132-05cdac831cbd,POINT (-7911507.930233731 5218226.302196253),5
3990,3228a117-31b9-4d21-ba5b-0e0d9ad92e98,POINT (-7911501.818441779 5218234.405644846),5
3991,bba9d15a-ebd8-41c4-a190-2c7e094261bf,POINT (-7911495.288186674 5218245.6398381945),5
3992,6a8d9a08-5fc8-4e04-83e0-3786959d10d5,POINT (-7911488.941793934 5218253.9106992455),5
3993,01189ebe-09db-4cd0-8f93-edf8bc44ea84,POINT (-7911489.273387553 5218252.201794061),5
3994,cfcb098e-7dab-456a-b602-52af6c4e6196,POINT (-7911484.198959992 5218259.785348757),5
3995,8eda9b06-24a1-4e23-a15c-ee389c8b0da8,POINT (-7911477.566223696 5218269.395064265),5
3996,46b772b0-cafb-4202-9557-d889e4cf1dd2,POINT (-7911467.348566216 5218283.503993854),1
3997,0824bca1-66ba-42c6-88cd-a6aede9f102d,POINT (-7911451.330704368 5218300.627885989),1
3998,e19e2fbf-41e7-4065-a0ee-d2188722891c,POINT (-7911443.491606072 5218303.89721396),1
3999,a3ec9073-fc8a-4121-a1c7-185d227d388f,POINT (-7911450.451225129 5218294.615011963),1
4000,cc67f93c-a292-4062-936c-47f67aebed17,POINT (-7911451.913827756 5218291.734441245),1
4001,5c8f0a22-619e-4cd6-a5bb-960b79ca7d49,POINT (-7911457.145422001 5218282.986168785),1
4002,041b4354-ad5a-4245-886c-7fa46835e101,POINT (-7911476.870980496 5218260.678295674),5
4003,d3ba4c66-c278-401c-9b81-764de0b1537d,POINT (-7911487.992351072 5218245.329368602),5
4004,68a19780-ee86-4a54-86e0-55f2346d1cde,POINT (-7911501.262384184 5218225.133801216),5
4005,2eb82125-9fb5-4d91-a001-246ee5564b33,POINT (-7911501.392158051 5218223.634461776),5
4006,b186bec3-9ef7-44ac-a6b4-fc258513afea,POINT (-7911445.110979094 5218161.92230034),3
4007,b24d36f5-5285-43da-9383-50ce56e8496a,POINT (-7911439.541765125 5218169.849394793),3
4008,2396d752-023a-46b5-9f52-6d2ffd148f76,POINT (-7911430.594736766 5218182.698655591),3
4009,ac6f2a6c-1d71-4266-9e05-3cb1bf8ceabc,POINT (-7911410.003884731 5218214.521208102),4201
4010,f8205812-a8d5-48ae-96b6-b815168feeec,POINT (-7911395.802907464 5218234.749190734),4201
4011,39ee471f-96a8-45d7-aea2-3ee6567b3ffe,POINT (-7911382.377223111 5218264.2760510165),4203
4012,96eea310-3e3a-427a-8895-54d20c4203da,POINT (-7911340.18349061 5218330.456875402),4177
4013,77caf283-185f-4d48-b704-45a8bee9bdf6,POINT (-7911333.142072349 5218342.285736215),4
4014,2afe8b54-4eb9-42ed-a5f8-e38521ca2e85,POINT (-7911330.457250501 5218346.121259764),4
4015,aa987bf5-2b28-4392-9069-43e0050d55c6,POINT (-7911356.133320403 5218375.10030833),4208
4016,c31e4202-adca-4fa7-ae9c-3b40fc70bd34,POINT (-7911391.590184021 5218404.140921455),4208
4017,a3e41937-cc69-498a-b770-cc4b202b1a23,POINT (-7911437.885642786 5218455.748415187),4206
4018,8cb5c32c-7005-471d-ad36-561de6d2dc9e,POINT (-7911415.666918043 5218437.1529304795),4206
4019,784a2043-fc14-42e5-930b-15c544220349,POINT (-7911353.889070016 5218288.729924013),4612
4020,0017c815-18cd-42f5-a68a-e5abacd1cc22,POINT (-7911363.147474756 5218274.580730481),4202
4021,1e265e82-f910-4269-ad1d-4ca8ff0cf02a,POINT (-7911385.776138125 5218240.838899742),4200
4022,e83a8368-8053-4a30-9425-c1c4fec62e67,POINT (-7911409.2695826 5218202.347906752),2
4023,b561b765-936a-4c3d-88a3-98c5910901c3,POINT (-7911435.757137344 5218162.653987815),2
4024,a37d805c-9596-4b0b-909e-0ae5c6c8acc2,POINT (-7911439.490079857 5218157.866048889),2
4025,5b4da6ef-9698-4019-8eee-c6b629ffa498,POINT (-7911443.392627672 5218152.32624448),2
4026,3a44fa6b-3113-481c-a3b8-14756c66f02f,POINT (-7911451.521506694 5218140.148833337),2
4027,5de9ad8d-dca4-401b-9df7-182313c96300,POINT (-7911456.780687521 5218113.180215423),9901
4028,16bf84ef-3d4b-4834-945c-a692bd381cb4,POINT (-7911430.32789588 5218081.647801024),9901
4029,84a8c458-a7a8-4c4a-b0bf-ba071cc74453,POINT (-7911411.531109302 5218076.340035584),11913
4030,a3cc7aab-695e-4c77-a9cb-72afd4ba8a92,POINT (-7911392.041424842 5218100.021027674),11913
4031,4b6e5980-8c80-4eaa-bb67-e314a9bec27d,POINT (-7911335.0320574995 5218182.586070202),11913
4032,afe41a17-d27d-4fae-851b-ae2e7789a662,POINT (-7911347.62105804 5218221.120452074),15104
4033,14400a37-ebb1-4b76-91cc-3adb19f500da,POINT (-7911343.471904029 5218234.346384012),16155
4034,258cf174-b52b-4fc0-8745-c525b8886ba1,POINT (-7911330.835825637 5218226.289905984),16155
4035,39396620-b7cc-4f95-b320-c63b960dba5f,POINT (-7911321.781602493 5218219.016708592),16155
4036,3eaa393c-3ee2-478e-a2bd-d7f32f967bcd,POINT (-7911293.760903463 5218196.609326458),15609
4037,ca293f67-4885-4fac-974d-ce436203f815,POINT (-7911301.760334868 5218185.02397519),16154
4038,7714063b-962e-457b-8e56-920af8a1cb4b,POINT (-7911304.369159759 5218188.173913606),16154
4039,25f8417c-76b1-4178-afef-c729c4facc8f,POINT (-7911326.413360906 5218174.041078309),11912
4040,68955a7c-9712-4c72-831c-db26e20566cd,POINT (-7911359.781350715 5218134.006390207),11912
4041,628f03e4-c149-401d-afa9-ff7c3690a935,POINT (-7911402.861941891 5218039.996631263),15636
4042,8911bbd1-db5e-4399-aa4e-921ec8e86f3c,POINT (-7913302.2338 5210395.569399998),7578
4043,cca52ade-6bdb-4d02-aee5-58040f49ac4b,POINT (-7913573.4583 5210418.006899998),14084
4044,93c9d38b-f50c-4504-aa15-efb19cb795e2,POINT (-7913569.3496 5210412.4108000025),14457
4045,0092b8e3-3160-45a1-be6d-8fb5cb5e1999,POINT (-7913595.764 5210388.538699999),14084
4046,ebc05684-b68e-425e-afa5-a87a8797ee80,POINT (-7913628.8326 5210328.872500002),14470
4047,1611aaad-412a-4b69-bca1-aa236adfc524,POINT (-7913658.4103 5210315.705700003),14070
4048,3c35c28d-06fd-4e07-a127-348936f72e13,POINT (-7913685.2113 5210277.5779),13595
4049,67cd011f-ed65-43ca-80b2-b18831a05034,POINT (-7913945.0328 5209993.234200001),2406
4050,f16b5f06-0f70-424e-914d-7760396ddeea,POINT (-7913940.2405 5210033.060900003),2319
4051,c4ee630c-2ab8-42b7-8921-7ff8b1aac464,POINT (-7913957.928200002 5210053.4651999995),2319
4052,723c3e1f-48c0-4c05-99ae-eac766afd732,POINT (-7913975.4963 5210043.956500001),2406
4053,89d72b53-8410-4174-9142-b788cb0b94bf,POINT (-7914002.1769 5210071.858199999),2319
4054,fcf74a07-d67b-4a7a-b7e8-f83cffa6b855,POINT (-7913992.8133 5210066.620700002),2319
4055,1117b2d2-e771-4c80-89fa-02f0b0309241,POINT (-7913941.1426 5210303.930600002),14088
4056,cbf59dd2-ddb4-48c5-8c80-1f219e9669e0,POINT (-7913903.0064 5210374.591700003),14086
4057,cd810dde-abd8-4fcd-a2f2-79f7b555aad6,POINT (-7915731.8276 5207674.560099997),7815
4058,3f0af232-1eec-47f5-9ba6-36d731986a41,POINT (-7913891.3055 5210386.112899996),14614
4059,4050d4ac-ba61-41fc-b5c5-8752a341d887,POINT (-7913879.3057 5210381.860600002),14614
4060,bd226492-5a2d-41ce-b213-4c84cf476ca7,POINT (-7913878.5407 5210380.6391),14614
4061,b7a7c05b-ebdf-4836-a385-cadcef21d62f,POINT (-7913762.3804 5210314.404100001),14603
4062,c81545ed-8df1-4f31-8a4f-e070c03fea40,POINT (-7913711.5019 5210351.429799996),1932
4063,9b1889a2-9981-43fb-a142-27bead03f7fb,POINT (-7913709.8311 5210367.354000002),1836
4064,c2a1e7de-9dbb-4517-b262-7db8ce2e2ccc,POINT (-7913962.683700002 5210518.412799999),2252
4065,79473519-552e-4c65-8ff7-20a812d22ea2,POINT (-7913985.0838 5210510.435699999),2252
4066,0d338e33-eec9-4e98-ad86-0d77951e5c20,POINT (-7914141.7882 5210473.129900001),7583
4067,7ea649d7-9e9b-4091-a25e-5b5fd8f33c23,POINT (-7914160.9915 5210455.562100001),2283
4068,f2568fc9-4d6a-4031-bec4-7ba82ca1797a,POINT (-7914075.4986 5210472.805200003),2323
4069,e5197096-646c-4fe9-8798-de6acc32dcd8,POINT (-7914094.2862 5210472.626199998),2323
4070,594bf4c7-97c3-4942-8607-b5587ba516e3,POINT (-7914003.9081 5210502.072700001),2252
4071,983195e6-74b5-43d8-a802-36d627041f3a,POINT (-7914030.094799998 5210510.763700001),2253
4072,0a505f9f-a5b2-4710-829f-b41bb2e97e06,POINT (-7913916.6295 5210527.077600002),2281
4073,df28617d-96d4-46a8-8c9f-8f31ff899066,POINT (-7914177.8955 5210422.459899999),2282
