X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-71.0492749997686,42.1764299998707,643154,4286,4286,571 N Main St,,,,42.17643,-71.049275,LocalBus,,https://www.mbta.com/stops/4286,,0,,1,Randolph,North Main Street,Jones Avenue,3,5,Low,Good,Concrete,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0800390001493,42.388868999805,643155,42876,42876,Mystic Ave @ Plaza Entrance - Home Depot,,,,42.388869,-71.080039,LocalBus,,https://www.mbta.com/stops/42876,,0,,1,Somerville,Mystic Avenue,,3,3.25,Medium,Uneven,Concrete,0,95|92,SOMERVILLE,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0505990002542,42.1788770002425,643156,4288,4288,641 N Main St,,,,42.178877,-71.050599,LocalBus,,https://www.mbta.com/stops/4288,,0,,1,Randolph,North Main Street,Orchard Street,3,5.083333333,Medium,Good,Concrete,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1010940001904,42.4053290001207,643157,42883,42883,Mystic Ave opp Bonner Ave,,,,42.405329,-71.101094,LocalBus,,https://www.mbta.com/stops/42883,,0,,1,Medford,Mystic Avenue,Bonner Avenue,3,6.666666667,Medium,Good,Concrete,0,95,MEDFORD,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1056220000013,42.4101429999527,643158,42885,42885,Mystic Ave @ Hancock St,,,,42.410143,-71.105622,LocalBus,,https://www.mbta.com/stops/42885,,0,,1,Medford,Mystic Avenue,Hancock Street,3,4.166666667,Medium,Good,Concrete,0,95,MEDFORD,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0518370002963,42.1808720002083,643159,4289,4289,721 N Main St,,,,42.180872,-71.051837,LocalBus,,https://www.mbta.com/stops/4289,,0,,1,Randolph,North Main Street,,3,5.416666667,Medium,Good,Asphalt,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0533760000209,42.1832729999635,643160,4290,4290,N Main St @ Francis Dr,,,,42.183273,-71.053376,LocalBus,,https://www.mbta.com/stops/4290,,0,,1,Randolph,North Main Street,,3,3.666666667,Medium,Good,Asphalt,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0547210000119,42.1849480001968,643161,4291,4291,N Main St @ Oak St,,,,42.184948,-71.054721,LocalBus,,https://www.mbta.com/stops/4291,,0,,1,Randolph,North Main Street,Chestnut Street,3,4.833333333,Medium,Good,Concrete,MBTA,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0565819998152,42.1877069996315,643162,4292,4292,901 N Main St,,,,42.187707,-71.056582,LocalBus,,https://www.mbta.com/stops/4292,,0,,1,Randolph,North Main Street,Forest Street,3,3.333333333,Medium,Excellent,Concrete,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0577319998127,42.1894379998915,643163,4293,4293,969 N Main St,,,,42.189438,-71.057732,LocalBus,,https://www.mbta.com/stops/4293,,0,,1,Randolph,North Main Street,Intervale Terrace,3,3.5,Medium,Uneven,Asphalt,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0583820003236,42.190403999807,643164,4294,4294,N Main St opp Intervale Terr,,,,42.190404,-71.058382,LocalBus,,https://www.mbta.com/stops/4294,,0,,1,Randolph,North Main Street,Royalcrest Drive,3,4.333333333,Medium,Excellent,Concrete,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0591120001532,42.1914569996962,643165,42951,42951,Opp 1048 N Main St,,,,42.191457,-71.059112,LocalBus,,https://www.mbta.com/stops/42951,,0,,1,Randolph,North Main Street,Old Street,3,4.416666667,Medium,Excellent,Concrete,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0597089994355,42.192747000386,643166,4297,4297,N Main St @ Charles St,,,,42.192747,-71.059709,LocalBus,,https://www.mbta.com/stops/4297,,0,,1,Randolph,North Main Street,Charles Street,3,3.333333333,Medium,Excellent,Concrete,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0601119994852,42.1937469998496,643167,4298,4298,N Main St @ Bennington St,,,,42.193747,-71.060112,LocalBus,,https://www.mbta.com/stops/4298,,0,,1,Randolph,North Main Street,Bennington Street,3,10,Medium,Excellent,Concrete,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0606439997518,42.1952940003989,643168,4299,4299,N Main St opp Stacy St,,,,42.195294,-71.060644,LocalBus,,https://www.mbta.com/stops/4299,,0,,1,Randolph,North Main Street,Stacy Street,3,5.416666667,Low,Cracked,Concrete,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0396859996984,42.3355939998967,643169,43,43,E Broadway @ I St,,,,42.335594,-71.039686,LocalBus,,https://www.mbta.com/stops/43,,0,,1,Boston,East Broadway,Emerson Street,3,5.583333333,Low,Good,Concrete,0,5|9|10,BOSTON,South Boston,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.064758999893,42.2866509997061,643170,430,430,Talbot Ave @ Dorchester Ave,,,,42.286651,-71.064759,LocalBus,,https://www.mbta.com/stops/430,,0,,1,Boston,Talbot Avenue,Dorchester Avenue,3,4.333333333,Medium,Uneven,Concrete,0,45|26|23|22,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0609600001126,42.1970790001064,643171,4300,4300,N Main St @ Oliver St,,,,42.197079,-71.06096,LocalBus,,https://www.mbta.com/stops/4300,,0,,1,Randolph,North Main Street,Oliver Street,3,6.666666667,Medium,Good,Asphalt,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.061504000461,42.1988590000068,643172,4301,4301,N Main St @ Ballard St,,,,42.198859,-71.061504,LocalBus,,https://www.mbta.com/stops/4301,,0,,1,Randolph,North Main Street,Ballard Street,3,5.083333333,Medium,Uneven,Asphalt,0,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0625099994034,42.2010869998156,643173,43011,43011,N Main St @ Russ St,,,,42.201087,-71.06251,LocalBus,,https://www.mbta.com/stops/43011,,0,,1,Randolph,North Main Street,Scanlon Drive,3,3.083333333,Medium,Uneven,,MBTA,240,RANDOLPH,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0705120002164,42.2241210003271,643174,4303,4303,Randolph Ave @ Chickataubut Rd,,,,42.224121,-71.070512,LocalBus,,https://www.mbta.com/stops/4303,,0,,1,Milton,Randolph Avenue,Chickatawbut Road,3,4.333333333,Medium,Good,Concrete,0,240,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0707370004913,42.2263419995998,643175,4304,4304,1248 Randolph Ave,,,,42.226342,-71.070737,LocalBus,,https://www.mbta.com/stops/4304,,0,,1,Milton,Randolph Avenue,Susi Lane,3,4.5,Medium,Cracked,Concrete,0,240,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0708859998679,42.2283920003082,643176,4305,4305,Randolph Ave @ Eager Rd,,,,42.228392,-71.070886,LocalBus,,https://www.mbta.com/stops/4305,,0,,1,Milton,Randolph Avenue,Eager Road,3,4.666666667,Medium,Good,Concrete,0,240,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0710329997679,42.2307090003343,643177,4306,4306,Randolph Ave opp Hillside St,,,,42.230709,-71.071033,LocalBus,,https://www.mbta.com/stops/4306,,0,,1,Milton,Randolph Avenue,Hillside Street,3,3.25,Medium,Good,Concrete,0,240,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.070723000516,42.2318149999416,643178,4307,4307,Randolph Ave @ Hilltop St,,,,42.231815,-71.070723,LocalBus,,https://www.mbta.com/stops/4307,,0,,1,Milton,Randolph Avenue,Hilltop Street,3,2.333333333,Medium,Good,Concrete,0,240,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0698389994496,42.2343770002991,643179,4308,4308,Randolph Ave @ Nahanton Ave,,,,42.234377,-71.069839,LocalBus,,https://www.mbta.com/stops/4308,,0,,1,Milton,Randolph Avenue,Nahanton Avenue,3,4.583333333,Medium,Good,Concrete,0,240,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0695879999631,42.2356900002767,643180,4309,4309,Randolph Ave @ Ridgewood Rd,,,,42.23569,-71.069588,LocalBus,,https://www.mbta.com/stops/4309,,0,,1,Milton,Randolph Avenue,Heather Drive,3,4.166666667,Medium,Good,Concrete,0,240,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0730010001855,42.289347000207,643181,431,431,355 Norfolk St opp Withington St,,,,42.289347,-71.073001,LocalBus,,https://www.mbta.com/stops/431,,0,,1,Boston,Norfolk Street,Withington Street,3,5,Medium,Good,Concrete,0,26,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0694479998419,42.2384519996551,643182,4310,4310,Randolph Ave opp Hallen Ave,,,,42.238452,-71.069448,LocalBus,,https://www.mbta.com/stops/4310,,0,,1,Milton,Randolph Avenue,Hallen Avenue,3,4.083333333,Medium,Good,Concrete,0,240,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0693590004704,42.2405730001854,643183,4311,4311,Randolph Ave opp Highland St,,,,42.240573,-71.069359,LocalBus,,https://www.mbta.com/stops/4311,,0,,1,Milton,Randolph Avenue,Highland Street,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0692969999959,42.242712999571,643184,4312,4312,Randolph Ave @ Access Rd,,,,42.242713,-71.069297,LocalBus,,https://www.mbta.com/stops/4312,,0,,1,Milton,Randolph Avenue,Reed Street,3,4.25,Medium,Good,Concrete,0,240,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.005673999659,42.247966999554,643185,4314,4314,Whitwell St @ Dixwell Ave,,,,42.247967,-71.005674,LocalBus,,https://www.mbta.com/stops/4314,,0,,1,Quincy,Whitwell Street,Dixwell Avenue,3,3.333333333,Medium,Good,Concrete,0,245,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0080699995377,42.24858099979,643186,4315,4315,Whitwell St @ Glendale Rd,,,,42.248581,-71.00807,LocalBus,,https://www.mbta.com/stops/4315,,0,,1,Quincy,Whitwell Street,Deldorf Street,3,3.5,Medium,Good,Concrete,0,245,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0095710005689,42.2489749996785,643187,4316,4316,Whitwell St @ Maywood Ave,,,,42.248975,-71.009571,LocalBus,,https://www.mbta.com/stops/4316,,0,,1,Quincy,Whitwell Street,Maywood Avenue,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0114280005019,42.2494739999669,643188,4317,4317,198 Whitwell St,,,,42.249474,-71.011428,LocalBus,,https://www.mbta.com/stops/4317,,0,,1,Quincy,Whitwell Street,Roselin Avenue,3,4.75,Medium,Good,Concrete,0,245,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.012464000314,42.2497470001246,643189,4318,4318,Whitwell St @ Roselin Ave,,,,42.249747,-71.012464,LocalBus,,https://www.mbta.com/stops/4318,,0,,1,Quincy,Whitwell Street,Roselin Avenue,3,5.666666667,Medium,Good,Concrete,0,245,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0149010001649,42.250523000202,643190,4319,4319,Whitwell St opp Farrell St,,,,42.250523,-71.014901,LocalBus,,https://www.mbta.com/stops/4319,,0,,1,Quincy,Whitwell Street,Farrell Street,3,4.75,Medium,Good,Concrete,0,245,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.075473999429,42.2886979998595,643191,432,432,Norfolk St @ Darlington St,,,,42.288698,-71.075474,LocalBus,,https://www.mbta.com/stops/432,,0,,1,Boston,Norfolk Street,Wentworth Street,3,4.833333333,Medium,Good,Concrete,0,26,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0160039994387,42.2510540001736,643192,4320,4320,52 Whitwell St,,,,42.251054,-71.016004,LocalBus,,https://www.mbta.com/stops/4320,,0,,1,Quincy,Whitwell Street,Farrell Street,3,4.083333333,Medium,Good,Concrete,0,245,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0268710001134,42.2542119995968,643193,4326,4326,529 Adams St,,,,42.254212,-71.026871,LocalBus,,https://www.mbta.com/stops/4326,,0,,1,Quincy,Adams Street,,3,3.916666667,Medium,Good,Concrete,0,245,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0282499996252,42.254621000155,643194,4327,4327,Adams St @ Reservoir Rd,,,,42.254621,-71.02825,LocalBus,,https://www.mbta.com/stops/4327,,0,,1,Quincy,Adams Street,Alrick Road,3,3.666666667,Medium,Good,Concrete,0,245,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0296109994807,42.2550379996049,643195,4328,4328,Adams St opp White St,,,,42.255038,-71.029611,LocalBus,,https://www.mbta.com/stops/4328,,0,,1,Quincy,Adams Street,White Street,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0316039999316,42.2556969997576,643196,4329,4329,Adams St @ Greenview St,,,,42.255697,-71.031604,LocalBus,,https://www.mbta.com/stops/4329,,0,,1,Quincy,Adams Street,Greenview Street,3,3.916666667,Medium,Good,Concrete,0,245,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0426630003792,42.2574090000706,643197,4331,4331,Edge Hill Rd opp Grafton Ave,,,,42.257409,-71.042663,LocalBus,,https://www.mbta.com/stops/4331,,0,,1,Milton,Edgehill Road,Boulevard Street,3,6.25,Medium,Good,Concrete,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0459360003277,42.2563390002398,643198,4332,4332,Edge Hill Rd @ Reservation Rd,,,,42.256339,-71.045936,LocalBus,,https://www.mbta.com/stops/4332,,0,,1,Milton,Edgehill Road,Huntington Road,3,4.25,Medium,Good,Concrete,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0480920003391,42.2555820000669,643199,4333,4333,Edge Hill Rd @ Otis St,,,,42.255582,-71.048092,LocalBus,,https://www.mbta.com/stops/4333,,0,,0,Milton,Edgehill Road,Otis Street,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0499540006024,42.2546520003037,643200,4334,4334,Edge Hill Rd @ Westvale Rd,,,,42.254652,-71.049954,LocalBus,,https://www.mbta.com/stops/4334,,0,,0,Milton,Edgehill Road,Westvale Road,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0524810005066,42.2530640000798,643201,4336,4336,80 Edge Hill Rd,,,,42.253064,-71.052481,LocalBus,,https://www.mbta.com/stops/4336,,0,,0,Milton,Edgehill Road,Fullers Lane,3,5.333333333,High,Good,Concrete,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0549560005396,42.2516260000757,643202,4337,4337,Edge Hill Rd @ Pleasant St,,,,42.251626,-71.054956,LocalBus,,https://www.mbta.com/stops/4337,,0,,1,Milton,Edgehill Road,Lawrence Road,3,3.583333333,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.057536000445,42.2510039998452,643203,4338,4338,Pleasant St @ Hazel St,,,,42.251004,-71.057536,LocalBus,,https://www.mbta.com/stops/4338,,0,,1,Milton,Pleasant Street,Hazel Street,3,5,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0598759997363,42.250854000213,643204,4340,4340,Pleasant St @ Badger Cir,,,,42.250854,-71.059876,LocalBus,,https://www.mbta.com/stops/4340,,0,,1,Milton,Pleasant Street,Badger Circle,3,5,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0638079999069,42.2499309998107,643205,4341,4341,Pleasant St @ Gun Hill St,,,,42.249931,-71.063808,LocalBus,,https://www.mbta.com/stops/4341,,0,,1,Milton,Pleasant Street,Gun Hill Street,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0656679997769,42.2489430002992,643206,4342,4342,Pleasant St @ Lodge St,,,,42.248943,-71.065668,LocalBus,,https://www.mbta.com/stops/4342,,0,,1,Milton,Pleasant Street,Lodge Street,3,4.833333333,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0675099998788,42.2475089996189,643207,4343,4343,Pleasant St @ Reedsdale Rd,,,,42.247509,-71.06751,LocalBus,,https://www.mbta.com/stops/4343,,0,,1,Milton,Pleasant Street,Quarry Lane,3,4.166666667,Medium,Cracked,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0690459999346,42.248574000424,643208,4344,4344,Reedsdale Rd @ Randolph Ave,,,,42.248574,-71.069046,LocalBus,,https://www.mbta.com/stops/4344,,0,,1,Milton,Reedsdale Road,Randolph Avenue,3,3.416666667,Medium,Good,Concrete,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0854220001606,42.260079000452,643209,4346,4346,Brook Rd @ Standish Rd,,,,42.260079,-71.085422,LocalBus,,https://www.mbta.com/stops/4346,,0,,0,Milton,Brook Road,,3,4.75,High,Cracked,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0862089997356,42.2607410004025,643210,4347,4347,Brook Rd @ Windsor Rd,,,,42.260741,-71.086209,LocalBus,,https://www.mbta.com/stops/4347,,0,,0,Milton,Brook Road,Windsor Road,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0877650001995,42.2614610000877,643211,4348,4348,250 Brook Rd,,,,42.261461,-71.087765,LocalBus,,https://www.mbta.com/stops/4348,,0,,1,Milton,Brook Road,Ridge Road,3,4.166666667,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.08956600005,42.2624739996046,643212,4349,4349,Brook Rd @ Brandon Rd,,,,42.262474,-71.089566,LocalBus,,https://www.mbta.com/stops/4349,,0,,1,Milton,Brook Road,Brandon Road,3,4.916666667,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0787880005466,42.2872060001459,643213,435,435,Norfolk St @ Milton Ave,,,,42.287206,-71.078788,LocalBus,,https://www.mbta.com/stops/435,,0,,1,Boston,Norfolk Street,Milton Avenue,3,5.916666667,Medium,Good,Concrete,0,26,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0909929996269,42.2628630001703,643214,4350,4350,Brook Rd @ Briarfield Rd,,,,42.262863,-71.090993,LocalBus,,https://www.mbta.com/stops/4350,,0,,1,Milton,Brook Road,Briarfield Road,3,4.916666667,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0929339997274,42.2626119998527,643215,4351,4351,Brook Rd @ Blue Hills Pkwy,,,,42.262612,-71.092934,LocalBus,,https://www.mbta.com/stops/4351,,0,,1,Milton,Brook Road,,3,5,Medium,Excellent,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0936720002847,42.2659619996547,643216,4352,4352,Blue Hills Pkwy @ Curtis Rd,,,,42.265962,-71.093672,LocalBus,,https://www.mbta.com/stops/4352,,0,,1,Milton,Blue Hills Parkway,Curtis Road,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0943039996528,42.2647780003005,643217,4355,4355,Blue Hills Pkwy @ Blue Hill Ave,,,,42.264778,-71.094304,LocalBus,,https://www.mbta.com/stops/4355,,0,,1,Milton,Blue Hills Parkway,Brush Hill Road,3,6,Medium,Excellent,Concrete,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0938149999787,42.2629720003203,643218,43551,43551,Blue Hills Pkwy @ Austin St,,,,42.262972,-71.093815,LocalBus,,https://www.mbta.com/stops/43551,,0,,0,Milton,Blue Hills Parkway,Austin Street,3,3.75,High,Good,Concrete,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0898529996125,42.2623929998784,643219,4358,4358,Brook Rd @ Saint Marys Rd,,,,42.262393,-71.089853,LocalBus,,https://www.mbta.com/stops/4358,,0,,1,Milton,Brook Road,Saint Marys Road,3,4.75,Medium,Good,Concrete,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0879519994338,42.2613510000755,643220,4359,4359,Opp 250 Brook Rd,,,,42.261351,-71.087952,LocalBus,,https://www.mbta.com/stops/4359,,0,,1,Milton,Brook Road,Ridge Road,3,5.166666667,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0795510000377,42.2864189996798,643221,436,436,Norfolk St @ Charles Rd,,,,42.286419,-71.079551,LocalBus,,https://www.mbta.com/stops/436,,0,,1,Boston,Norfolk Street,Thetford Avenue,3,5.416666667,Low,Good,Concrete,0,26,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0863710001297,42.2606219998128,643222,4360,4360,Brook Rd opp Windsor Rd,,,,42.260622,-71.086371,LocalBus,,https://www.mbta.com/stops/4360,,0,,1,Milton,Brook Road,Windsor Road,3,4.833333333,Medium,Uneven,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2157839996781,42.1619849998793,643223,43618,43618,Washington St @ Chestnut St,,,,42.161985,-71.215784,LocalBus,,https://www.mbta.com/stops/43618,,0,,1,Walpole,Washington Street,Chestnut Street,3,5.166666667,Medium,Good,Concrete,0,34E,WALPOLE,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0845469997691,42.2592379996755,643224,4362,4362,Brook Rd @ Lincoln St,,,,42.259238,-71.084547,LocalBus,,https://www.mbta.com/stops/4362,,0,,1,Milton,Brook Road,Lincoln Street,3,3.916666667,Medium,Cracked,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0690210001538,42.2484689996797,643225,4364,4364,Reedsdale Rd @ Randolph Ave,,,,42.248469,-71.069021,LocalBus,,https://www.mbta.com/stops/4364,,0,,1,Milton,Reedsdale Road,Randolph Avenue,3,5.166666667,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0673619995284,42.247532999748,643226,4365,4365,Pleasant St @ Reedsdale Rd,,,,42.247533,-71.067362,LocalBus,,https://www.mbta.com/stops/4365,,0,,1,Milton,Pleasant Street,Quarry Lane,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0657389996952,42.2487699995781,643227,4366,4366,Pleasant St @ Bailey Ave,,,,42.24877,-71.065739,LocalBus,,https://www.mbta.com/stops/4366,,0,,1,Milton,Pleasant Street,Lodge Street,3,4.916666667,Medium,Good,Asphalt,0,245,MILTON,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
